time_period,time_identifier,quarter,geographic_level,country_code,country_name,region_code,region_name,gender,age,population,number_NEET,conf_interval_plus_minus_NEET,lower_bound_number_NEET,upper_bound_number_NEET,percent_NEET,percent_conf_interval_plus_minus_NEET,lower_bound_percent_NEET,upper_bound_percent_NEET,percent_annual_change_NEET,percent_annual_change_conf_interval_plus_minus_NEET,lower_bound_percent_annual_change_NEET,upper_bound_percent_annual_change_NEET,number_NET,conf_interval_plus_minus_NET,lower_bound_number_NET,upper_bound_number_NET,percent_NET,percent_conf_interval_plus_minus_NET,lower_bound_percent_NET,upper_bound_percent_NET,percent_annual_change_NET,percent_annual_change_conf_interval_plus_minus_NET,lower_bound_percent_annual_change_NET,upper_bound_percent_annual_change_NET,employment_rate_NET,number_ILO_unemployed_less_6months,conf_interval_plus_minus_ILO_unemployed_less_6months,lower_bound_number_ILO_unemployed_less_6months,upper_bound_number_ILO_unemployed_less_6months,number_ILO_unemployed_more_6months,conf_interval_plus_minus_ILO_unemployed_more_6months,lower_bound_number_ILO_unemployed_more_6months,upper_bound_number_ILO_unemployed_more_6months,number_inactive_wants_a_job,conf_interval_plus_minus_inactive_wants_a_job,lower_bound_number_inactive_wants_a_job,upper_bound_number_inactive_wants_a_job,number_inactive_does_not_want_a_job,conf_interval_plus_minus_inactive_does_not_want_a_job,lower_bound_number_inactive_does_not_want_a_job,upper_bound_number_inactive_does_not_want_a_job,number_reason_inactive_looking_after_family_or_home,conf_interval_plus_minus_reason_inactive_looking_after_family_or_home,lower_bound_number_reason_inactive_looking_after_family_or_home,upper_bound_number_reason_inactive_looking_after_family_or_home,number_reason_inactive_long-term_or_temporary_sick,conf_interval_plus_minus_reason_inactive_long-term_or_temporary_sick,lower_bound_number_reason_inactive_long-term_or_temporary_sick,upper_bound_number_reason_inactive_long-term_or_temporary_sick,number_reason_inactive_other,conf_interval_plus_minus_reason_inactive_other,lower_bound_number_reason_inactive_other,upper_bound_number_reason_inactive_other,percent_ILO_unemployed_less_6months,percent_conf_interval_plus_minus_ILO_unemployed_less_6months,lower_bound_percent_ILO_unemployed_less_6months,upper_bound_percent_ILO_unemployed_less_6months,percent_ILO_unemployed_more_6months,percent_conf_interval_plus_minus_ILO_unemployed_more_6months,lower_bound_percent_ILO_unemployed_more_6months,upper_bound_percent_ILO_unemployed_more_6months,percent_inactive_wants_a_job,percent_conf_interval_plus_minus_inactive_wants_a_job,lower_bound_percent_inactive_wants_a_job,upper_bound_percent_inactive_wants_a_job,percent_inactive_does_not_want_a_job,percent_conf_interval_plus_minus_inactive_does_not_want_a_job,lower_bound_percent_inactive_does_not_want_a_job,upper_bound_percent_inactive_does_not_want_a_job,percent_reason_inactive_looking_after_family_or_home,percent_conf_interval_plus_minus_reason_inactive_looking_after_family_or_home,lower_bound_percent_reason_inactive_looking_after_family_or_home,upper_bound_percent_reason_inactive_looking_after_family_or_home,percent_reason_inactive_long-term_or_temporary_sick,percent_conf_interval_plus_minus_reason_inactive_long-term_or_temporary_sick,lower_bound_percent_reason_inactive_long-term_or_temporary_sick,upper_bound_percent_reason_inactive_long-term_or_temporary_sick,percent_reason_inactive_other,percent_conf_interval_plus_minus_reason_inactive_other,lower_bound_percent_reason_inactive_other,upper_bound_percent_reason_inactive_other
2014,Calendar year,Q3,Regional,E92000001,England,E12000001,North East,Total,19-24,211708.7064,45073,9632.037013,35440.96299,54705.03701,21.29010222,4.549665046,16.74043718,25.83976727,-2.31643927,6.82273916867134,-9.13917843867134,4.50629989867134,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q3,Regional,E92000001,England,E12000002,North West,Total,19-24,560745.5667,99600,15546.88297,84053.11703,115146.883,17.76206642,2.772537831,14.98952859,20.53460425,-5.11489606,4.1947782414011,-9.3096743014011,-0.920117818598903,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q3,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,19-24,444659.2248,94636,15658.4587,78977.5413,110294.4587,21.28281496,3.521451445,17.76136351,24.8042664,0.0952660200000004,4.845599951854,-4.750333931854,4.940865971854,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q3,Regional,E92000001,England,E12000004,East Midlands,Total,19-24,361770.0813,56038,12444.38464,43593.61536,68482.38464,15.4899487,3.439860089,12.05008861,18.92980879,-6.1204018,5.11845596974725,-11.2388577697473,-1.00194583025274,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q3,Regional,E92000001,England,E12000005,West Midlands,Total,19-24,451144.7384,92471,15899.86255,76571.13745,108370.8625,20.49696962,3.524337357,16.97263227,24.02130698,-1.92941652,5.07288202194173,-7.00229854194173,3.14346550194173,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q3,Regional,E92000001,England,E12000006,East of England,Total,19-24,409916.8701,80646,13899.75616,66746.24384,94545.75616,19.67374506,3.390871947,16.28287312,23.06461701,2.05441583,4.61494885712062,-2.56053302712062,6.66936468712062,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q3,Regional,E92000001,England,E12000007,London,Total,19-24,672126.534,93894,18224.11435,75669.88565,112118.1143,13.96969101,2.711411233,11.25827978,16.68110224,-3.32160861,4.01424440440693,-7.33585301440693,0.692635794406931,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q3,Regional,E92000001,England,E12000008,South East,Total,19-24,622219.9617,105957,17618.22078,88338.77922,123575.2208,17.02886544,2.831510055,14.19735538,19.86037549,0.153445959999999,4.00308099048182,-3.84963503048182,4.15652695048182,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q3,Regional,E92000001,England,E12000009,South West,Total,19-24,391996.3166,61149,13538.84546,47610.15454,74687.84546,15.59938127,3.45381956,12.14556171,19.05320083,-5.26320978,5.20599416813645,-10.4692039481364,-0.0572156118635503,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q3,National,E92000001,England,,,Male,19-24,2084994,305480,29841.91873,275638.0813,335321.9187,14.65136111,1.431271204,13.2200899,16.08263231,-3.34872484,2.13874938787393,-5.48747422787393,-1.20997545212607,1310838.793,40773.06037,1270065.732,1351611.853,62.870147,1.955548091,60.91459891,64.82569509,-1.63874681,2.78242738937493,-4.42117419937493,1.14368057937493,76.69583768,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q3,National,E92000001,England,,,Female,19-24,2041294,423984,33123.12939,390860.8706,457107.1294,20.77035449,1.622653542,19.14770095,22.39300803,-1.36738112,2.2918039114066,-3.6591850314066,0.924422791406597,1299331.464,39274.52646,1260056.938,1338605.991,63.65234329,1.924001465,61.72834182,65.57634475,1.11195021,2.69478284322475,-1.58283263322475,3.80673305322475,67.36906543,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,16,618792,23572.36698,7276.497812,16295.86917,30848.8648,3.809416893,1.175919826,2.633497067,4.98533672,-1.178538148,1.84301924184437,-3.02155738984437,0.664481093844367,29303.36698,8073.812546,21229.55444,37377.17953,4.735576249,1.304770027,3.430806222,6.040346276,-1.149926054,2.01402628431829,-3.16395233831829,0.864100230318289,19.55747953,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,17,625796,46455,10361.58735,36093.41265,56816.58735,7.423345627,1.655745218,5.767600409,9.079090845,-0.709696435,2.3959844482814,-3.10568088328139,1.6862880132814,77927.33957,13050.46787,64876.8717,90977.80744,12.45251481,2.08541887,10.36709594,14.53793368,-0.367123509999999,2.97242952449984,-3.33955303449984,2.60530601449984,40.38677535,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,18,637454,82846,14074.92394,68771.07606,96920.92394,12.99638876,2.207990527,10.78839823,15.20437929,-1.37866619,3.23385967443389,-4.61252586443389,1.85519348443389,194796.6315,19281.54319,175515.0883,214078.1747,30.55853937,3.024774053,27.53376531,33.58331342,-2.00064681,4.37132386522052,-6.37197067522052,2.37067705522052,57.47051715,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,19,640031,78838,14174.07778,64663.92222,93012.07778,12.31784085,2.214592384,10.10324847,14.53243324,-2.83788995,3.30362506084596,-6.14151501084596,0.465735110845957,258820,21166.66899,237653.331,279986.669,40.43866625,3.30713184,37.13153441,43.74579809,0.87289981,4.70234011044727,-3.82944030044727,5.57523992044727,69.53944827,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,20,670458,104773,16632.9076,88140.0924,121405.9076,15.6270788,2.480827673,13.14625113,18.10790648,-2.46726888,3.66538163139152,-6.13265051139152,1.19811275139152,301933.9662,22790.03792,279143.9283,324724.0042,45.03398665,3.399174582,41.63481207,48.43316124,-3.21333952,4.88063798363276,-8.09397750363276,1.66729846363276,65.29936618,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,21,672418,116784,17663.17457,99120.82543,134447.1746,17.36776826,2.626814656,14.74095361,19.99458292,-2.51082016,3.81422381986978,-6.32504397986978,1.30340365986978,392270.1417,22986.29422,369283.8475,415256.4359,58.33724584,3.418453137,54.9187927,61.75569897,0.341738730000003,4.8356839175193,-4.4939451875193,5.17742264751931,70.22867978,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,22,752982,130213,18604.82041,111608.1796,148817.8204,17.29297646,2.470818746,14.82215771,19.7637952,-1.51300215,3.60637824005296,-5.11938039005296,2.09337609005296,518409.6882,22782.93889,495626.7494,541192.6271,68.84755389,3.025695021,65.82185887,71.87324891,1.06032525000001,4.36162129279912,-3.30129604279912,5.42194654279913,74.88222096,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,23,733493,127012,18379.55514,108632.4449,145391.5551,17.31604801,2.505757402,14.8102906,19.82180541,-3.06420695,3.76690134698567,-6.83110829698567,0.702694396985673,520310,22055.21976,498254.7802,542365.2198,70.93591895,3.006875288,67.92904366,73.94279424,2.85503266000001,4.43117900014249,-1.57614634014248,7.2862116601425,75.589168,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,24,637658,99515,15917.36511,83597.63489,115432.3651,15.60632816,2.496222914,13.11010524,18.10255107,-1.16633378,3.57031053010292,-4.73664431010292,2.40397675010292,475675.3658,19092.71174,456582.6541,494768.0776,74.59725524,2.994193085,71.60306216,77.59144833,2.22121371999999,4.27756774525098,-2.05635402525099,6.49878146525098,79.07921933,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,16-17,1244588,70027.36698,12629.47951,57397.88747,82656.84649,5.62655007,1.01475183,4.61179824,6.6413019,-1.021955222,1.52016577142671,-2.54212099342671,0.498210549426706,107230.7066,15378.7797,91851.92685,122609.4863,8.615759316,1.235652256,7.380107059,9.851411572,-0.930844008999999,1.81916945213569,-2.75001346113569,0.88832544313569,34.6946698,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Male,16-17,633915,36188.36698,9236.60538,26951.7616,45424.97236,5.708709682,1.457073169,4.251636513,7.165782852,-1.134395096,2.16011741664646,-3.29451251264646,1.02572232064646,57141.36698,11401.30608,45740.0609,68542.67307,9.014042416,1.798554394,7.215488023,10.81259681,-0.201868828999999,2.56366822428053,-2.76553705328053,2.36179939528053,36.66870624,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Female,16-17,610673,33839,8629.299088,25209.70091,42468.29909,5.541263491,1.413080173,4.128183318,6.954343665,-0.902891128,2.13914055721326,-3.04203168521326,1.23624942921326,50089.33957,10349.85359,39739.48598,60439.19316,8.2023177,1.694827443,6.507490257,9.897145143,-1.691548357,2.58577356106067,-4.27732191806067,0.894225204060666,32.44271078,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,16-18,1882042,152873.367,18803.9221,134069.4449,171677.2891,8.122739396,0.999123404,7.123615992,9.1218628,-1.017666234,1.47526109262968,-2.49292732662968,0.457594858629679,302027.3381,25264.89744,276762.4406,327292.2355,16.04785324,1.342419427,14.70543381,17.39027267,-0.92057037,1.94956223661398,-2.87013260661398,1.02899186661398,49.38426172,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Male,16-18,947838,77606.36698,13622.86946,63983.49752,91229.23645,8.187724799,1.437257154,6.750467645,9.624981953,-1.39378281,2.1139315302934,-3.5077143402934,0.7201487202934,152705.9985,18266.28168,134439.7168,170972.2802,16.11098083,1.927152286,14.18382855,18.03813312,-1.28112613,2.77470491842586,-4.05583104842586,1.49357878842586,49.17922823,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Female,16-18,934204,75267,12980.46613,62286.53387,88247.46613,8.05680558,1.389468053,6.667337527,9.446273633,-0.617635306999999,2.05692251032152,-2.67455781732152,1.43928720332152,149321.3396,17477.15089,131844.1887,166798.4905,15.98380435,1.870806685,14.11299766,17.85461103,-0.537054940000001,2.73944379434259,-3.27649873434259,2.20238885434259,49.59394269,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Total,16-24,5989082,810008.367,45086.34666,764922.0203,855094.7136,13.52474999,0.752808972,12.77194101,14.27755896,-1.84329932,1.10747393462988,-2.95077325462988,-0.735825385370121,2769446.5,65731.58342,2703714.917,2835178.084,46.24158594,1.097523517,45.14406242,47.33910946,0.279111559999997,1.56986562409717,-1.29075406409718,1.84897718409717,70.75197636,177225,22340.56761,154884.4324,199565.5676,188524,23019.31842,165504.6816,211543.3184,172504.354,22049.97219,150454.3818,194554.3261,271755.013,27438.44835,244316.5647,299193.4614,223607,24993.92687,198613.0731,248600.9269,103937.0112,17216.22564,86720.78553,121153.2368,116715.3558,18224.04719,98491.30863,134939.403,21.87940362,2.505449206,19.37395442,24.38485283,23.27432749,2.560908194,20.71341929,25.83523568,21.29661384,2.4810589,18.81555494,23.77767274,33.54965505,2.861394492,30.68826056,36.41104955,27.60551731,2.709166938,24.89635038,30.31468425,12.83159723,2.026772444,10.80482478,14.85836967,14.40915435,2.128227216,12.28092713,16.53738156
2014,Calendar year,Q2,Regional,E92000001,England,E12000001,North East,Total,16-24,313089.4213,56638,10671.23149,45966.76851,67309.23149,18.09003951,3.408365395,14.68167411,21.4984049,1.24941478,4.93311360080767,-3.68369882080767,6.18252838080767,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,Regional,E92000001,England,E12000002,North West,Total,16-24,820644.2273,114647.508,16246.77168,98400.73633,130894.2797,13.97042765,1.979758236,11.99066941,15.95018588,-0.2906776,2.8797641090746,-3.1704417090746,2.5890865090746,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,16-24,633371.8367,96475.89439,14836.3245,81639.56988,111312.2189,15.23210992,2.342435145,12.88967478,17.57454507,-2.509398,3.40600096420767,-5.91539896420767,0.89660296420767,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,Regional,E92000001,England,E12000004,East Midlands,Total,16-24,528720.9083,63122.84444,13169.35304,49953.4914,76292.19748,11.93878348,2.490794829,9.447988648,14.4295783,-5.60752729,3.74446644850275,-9.35199373850275,-1.86306084149725,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,Regional,E92000001,England,E12000005,West Midlands,Total,16-24,658702.8091,109473,16572.52311,92900.47689,126045.5231,16.61948279,2.515933268,14.10354952,19.13541606,-3.62886749,3.81972888243709,-7.44859637243709,0.190861392437085,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,Regional,E92000001,England,E12000006,East of England,Total,16-24,612972.5439,80138.04705,13606.76094,66531.2861,93744.80799,13.07367644,2.219799415,10.85387702,15.29347585,0.1910966,3.15475364111959,-2.96365704111959,3.34585024111959,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,Regional,E92000001,England,E12000007,London,Total,16-24,914838.2093,106825.0731,17546.64258,89278.43052,124371.7157,11.6769361,1.918004998,9.7589311,13.5949411,-1.66686475,2.87701618685054,-4.54388093685054,1.21015143685054,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,Regional,E92000001,England,E12000008,South East,Total,16-24,937183.0383,109752,17179.8536,92572.1464,126931.8536,11.71083935,1.833137487,9.877701859,13.54397683,-1.19005863,2.6446035271154,-3.8346621571154,1.4545448971154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,Regional,E92000001,England,E12000009,South West,Total,16-24,569559.0057,72936,13911.5658,59024.4342,86847.5658,12.80569691,2.442515289,10.36318162,15.2482122,-3.05593612,3.66747787290998,-6.72341399290998,0.611541752909982,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2014,Calendar year,Q2,National,E92000001,England,,,Male,16-24,3015211,357982.367,30792.53868,327189.8283,388774.9057,11.87254779,1.021239929,10.85130786,12.89378772,-1.65607743,1.50725630352146,-3.16333373352146,-0.14882112647854,1403823.053,47485.00156,1356338.051,1451308.054,46.55803699,1.574848379,44.98318861,48.13288537,0.0566915699999981,2.25687511411318,-2.20018354411318,2.31356668411318,74.49946656,99263,16985.71379,82277.28621,116248.7138,123230,18847.60442,104382.3956,142077.6044,63526.35396,13671.37385,49854.98011,77197.7278,71963.01303,14530.0903,57432.92273,86493.10333,14031,6478.739982,7552.260018,20509.73998,59588.01117,13249.64308,46338.36809,72837.65424,61870.35582,13495.78945,48374.56637,75366.14527,27.72846072,4.154541643,23.57391907,31.88300236,34.42348321,4.409386442,30.01409677,38.83286965,17.74566566,3.545701139,14.19996452,21.2913668,20.10239041,3.719352395,16.38303802,23.82174281,3.919466793,1.800975399,2.118491395,5.720442192,16.64551572,3.456922915,13.1885928,20.10243863,17.28307356,3.509007262,13.7740663,20.79208082
2014,Calendar year,Q2,National,E92000001,England,,,Female,16-24,2973871,452026,32785.85108,419240.1489,484811.8511,15.19991957,1.102463795,14.09745577,16.30238336,-2.05631615,1.61745006273673,-3.67376621273673,-0.438866087263265,1365623.448,45507.97293,1320115.475,1411131.42,45.92073589,1.53026049,44.3904754,47.45099638,0.511417780000002,2.18483998291081,-1.67342220291081,2.69625776291081,66.89966031,77962,14590.81329,63371.18671,92552.81329,65294,13382.04479,51911.95521,78676.04479,108978,17158.09938,91819.90062,126136.0994,199792,22860.93657,176931.0634,222652.9366,209576,23372.68073,186203.3193,232948.6807,44349,11068.42577,33280.57423,55417.42577,54845,12286.63795,42558.36205,67131.63795,17.24723799,3.022953545,14.22428445,20.27019154,14.44474433,2.81292869,11.63181564,17.25767302,24.1087902,3.422661054,20.68612915,27.53145126,44.19922748,3.973817256,40.22541022,48.17304473,46.36370474,3.990238901,42.37346584,50.35394364,9.811161305,2.380219734,7.430941571,12.19138104,12.13315163,2.612641274,9.520510359,14.74579291
2014,Calendar year,Q2,National,E92000001,England,,,Total,18-24,4744494,739981,43751.4288,696229.5712,783732.4288,15.59662632,0.922151631,14.67447469,16.51877795,-2.13332124,1.35328231779945,-3.48660355779945,-0.780038922200545,2662215.794,59840.89864,2602374.895,2722056.692,56.11169059,1.261270404,54.85042019,57.372961,0.285101560000001,1.80259344256742,-1.51749188256742,2.08769500256742,72.20431936,153147,21312.35332,131834.6467,174459.3533,179111,22983.00651,156127.9935,202094.0065,156995,21569.397,135425.603,178564.397,250728,26978.24829,223749.7517,277706.2483,218003,25247.54575,192755.4543,243250.5457,94131,16815.77414,77315.22586,110946.7741,95589,16942.84731,78646.15269,112531.8473,20.69607193,2.59681839,18.09925354,23.29289032,24.20481066,2.745503059,21.45930761,26.95031372,21.21608528,2.620605635,18.59547964,23.83669091,33.88303213,3.033876263,30.84915587,36.91690839,29.46062129,2.922045887,26.5385754,32.38266717,12.72073202,2.13580631,10.58492571,14.85653833,12.9177641,2.149852807,10.7679113,15.06761691
2014,Calendar year,Q2,Regional,E92000001,England,E12000001,North East,Total,18-24,254504.9369,52037,10266.55442,41770.44558,62303.55442,20.44636172,4.033931342,16.41243038,24.48029306,-0.0152570100000027,5.99444976911463,-6.00970677911463,5.97919275911462,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
